"name","alias","priority","radioDisplayName","team","radioIntercept","vduVideo","dialogue","bucket","note"
"Host_AI_Control_Rating_Leader_Killed_02","diag_ap_aiNotify_ctrlRatingsLeaderEliminated_02_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Ratings Leader eliminated","CONTROL_RATINGS_LEADER_ELIMINATED",""
"Host_AI_Control_Base_Camper_01_01","diag_ap_aiNotify_ctrlBaseCamper_01_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Warning: Base camper detected","CONTROL_BASE_CAMPER_DETECTED",""
"Host_AI_Control_Base_Camper_01_02","diag_ap_aiNotify_ctrlBaseCamper_01_02",10,"#HOST_AI","TEAM_MILITIA",false,"","Warning: Base camper detected","CONTROL_BASE_CAMPER_DETECTED",""
"Host_AI_Control_Base_Camper_02_01","diag_ap_aiNotify_ctrlBaseCamper_02_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Warning: Base camper detected","CONTROL_BASE_CAMPER_DETECTED",""
"Host_AI_Control_Base_Camper_02_02","diag_ap_aiNotify_ctrlBaseCamper_02_02",10,"#HOST_AI","TEAM_MILITIA",false,"","Warning: Base camper detected","CONTROL_BASE_CAMPER_DETECTED",""
"Host_AI_Control_A_Captured_01_01","diag_ap_aiNotify_ctrlZoneACaptured_01_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Zone A Captured","CONTROL_A_CAPTURED",""
"Host_AI_Control_A_Captured_01_02","diag_ap_aiNotify_ctrlZoneACaptured_01_02",10,"#HOST_AI","TEAM_MILITIA",false,"","Zone A Captured","CONTROL_A_CAPTURED",""
"Host_AI_Control_A_Captured_02_01","diag_ap_aiNotify_ctrlZoneACaptured_02_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Zone A Captured","CONTROL_A_CAPTURED",""
"Host_AI_Control_A_Captured_02_02","diag_ap_aiNotify_ctrlZoneACaptured_02_02",10,"#HOST_AI","TEAM_MILITIA",false,"","Zone A Captured","CONTROL_A_CAPTURED",""
"Host_AI_Control_A_Neutralized_01_01","diag_ap_aiNotify_ctrlZoneANeutralized_01_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Zone A Neutralized","CONTROL_A_NEUTRALIZED",""
"Host_AI_Control_A_Neutralized_01_02","diag_ap_aiNotify_ctrlZoneANeutralized_01_02",10,"#HOST_AI","TEAM_MILITIA",false,"","Zone A Neutralized","CONTROL_A_NEUTRALIZED",""
"Host_AI_Control_A_Neutralized_02_01","diag_ap_aiNotify_ctrlZoneANeutralized_02_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Zone A Neutralized","CONTROL_A_NEUTRALIZED",""
"Host_AI_Control_A_Neutralized_02_02","diag_ap_aiNotify_ctrlZoneANeutralized_02_02",10,"#HOST_AI","TEAM_MILITIA",false,"","Zone A Neutralized","CONTROL_A_NEUTRALIZED",""
"Host_AI_Control_B_Captured_01_01","diag_ap_aiNotify_ctrlZoneBCaptured_01_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Zone B Captured","CONTROL_B_CAPTURED",""
"Host_AI_Control_B_Captured_01_02","diag_ap_aiNotify_ctrlZoneBCaptured_01_02",10,"#HOST_AI","TEAM_MILITIA",false,"","Zone B Captured","CONTROL_B_CAPTURED",""
"Host_AI_Control_B_Captured_02_01","diag_ap_aiNotify_ctrlZoneBCaptured_02_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Zone B Captured","CONTROL_B_CAPTURED",""
"Host_AI_Control_B_Captured_02_02","diag_ap_aiNotify_ctrlZoneBCaptured_02_02",10,"#HOST_AI","TEAM_MILITIA",false,"","Zone B Captured","CONTROL_B_CAPTURED",""
"Host_AI_Control_B_Neutralized_01_01","diag_ap_aiNotify_ctrlZoneBNeutralized_01_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Zone B Neutralized","CONTROL_B_NEUTRALIZED",""
"Host_AI_Control_B_Neutralized_01_02","diag_ap_aiNotify_ctrlZoneBNeutralized_01_02",10,"#HOST_AI","TEAM_MILITIA",false,"","Zone B Neutralized","CONTROL_B_NEUTRALIZED",""
"Host_AI_Control_B_Neutralized_02_01","diag_ap_aiNotify_ctrlZoneBNeutralized_02_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Zone B Neutralized","CONTROL_B_NEUTRALIZED",""
"Host_AI_Control_B_Neutralized_02_02","diag_ap_aiNotify_ctrlZoneBNeutralized_02_02",10,"#HOST_AI","TEAM_MILITIA",false,"","Zone B Neutralized","CONTROL_B_NEUTRALIZED",""
"Host_AI_Control_C_Captured_01_01","diag_ap_aiNotify_ctrlZoneCCaptured_01_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Zone C Captured","CONTROL_C_CAPTURED",""
"Host_AI_Control_C_Captured_01_02","diag_ap_aiNotify_ctrlZoneCCaptured_01_02",10,"#HOST_AI","TEAM_MILITIA",false,"","Zone C Captured","CONTROL_C_CAPTURED",""
"Host_AI_Control_C_Captured_02_01","diag_ap_aiNotify_ctrlZoneCCaptured_02_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Zone C Captured","CONTROL_C_CAPTURED",""
"Host_AI_Control_C_Captured_02_02","diag_ap_aiNotify_ctrlZoneCCaptured_02_02",10,"#HOST_AI","TEAM_MILITIA",false,"","Zone C Captured","CONTROL_C_CAPTURED",""
"Host_AI_Control_C_Neutralized_01_01","diag_ap_aiNotify_ctrlZoneCNeutralized_01_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Zone C Neutralized","CONTROL_C_NEUTRALIZED",""
"Host_AI_Control_C_Neutralized_01_02","diag_ap_aiNotify_ctrlZoneCNeutralized_01_02",10,"#HOST_AI","TEAM_MILITIA",false,"","Zone C Neutralized","CONTROL_C_NEUTRALIZED",""
"Host_AI_Control_C_Neutralized_02_01","diag_ap_aiNotify_ctrlZoneCNeutralized_02_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Zone C Neutralized","CONTROL_C_NEUTRALIZED",""
"Host_AI_Control_C_Neutralized_02_02","diag_ap_aiNotify_ctrlZoneCNeutralized_02_02",10,"#HOST_AI","TEAM_MILITIA",false,"","Zone C Neutralized","CONTROL_C_NEUTRALIZED",""
"Host_AI_Control_Lockout_Begin_01_01","diag_ap_aiNotify_ctrlLockoutBegin_01_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Lockout Started","CONTROL_LOCKOUT_BEGIN",""
"Host_AI_Control_Lockout_Begin_02_01","diag_ap_aiNotify_ctrlLockoutBegin_02_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Lockout Started","CONTROL_LOCKOUT_BEGIN",""
"Host_AI_Control_Lockout_Begin_03_01","diag_ap_aiNotify_ctrlLockoutBegin_03_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Lockout Started","CONTROL_LOCKOUT_BEGIN",""
"Host_AI_Control_Lockout_Begin_04_01","diag_ap_aiNotify_ctrlLockoutBegin_04_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Lockout Started","CONTROL_LOCKOUT_BEGIN",""
"Host_AI_Control_Lockout_Complete_01_01","diag_ap_aiNotify_ctrlLockoutComplete_01_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Lockout Completed","CONTROL_LOCKOUT_COMPLETE",""
"Host_AI_Control_Lockout_Complete_02_01","diag_ap_aiNotify_ctrlLockoutComplete_02_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Lockout Completed","CONTROL_LOCKOUT_COMPLETE",""
"Host_AI_Control_Lockout_Complete_03_01","diag_ap_aiNotify_ctrlLockoutComplete_03_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Lockout Completed","CONTROL_LOCKOUT_COMPLETE",""
"Host_AI_Control_Lockout_Complete_04_01","diag_ap_aiNotify_ctrlLockoutComplete_04_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Lockout Completed","CONTROL_LOCKOUT_COMPLETE",""
"Host_AI_Control_Lockout_Broken_01_01","diag_ap_aiNotify_ctrlLockoutBroken_01_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Lockout Broken","CONTROL_LOCKOUT_BROKEN",""
"Host_AI_Control_Lockout_Broken_02_01","diag_ap_aiNotify_ctrlLockoutBroken_02_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Lockout Broken","CONTROL_LOCKOUT_BROKEN",""
"Host_AI_Control_Lockout_Broken_03_01","diag_ap_aiNotify_ctrlLockoutBroken_03_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Lockout Broken","CONTROL_LOCKOUT_BROKEN",""
"Host_AI_Control_Lockout_Broken_04_01","diag_ap_aiNotify_ctrlLockoutBroken_04_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Lockout Broken","CONTROL_LOCKOUT_BROKEN",""
"Host_AI_Control_MRB_Event_Start_01_01","diag_ap_aiNotify_ctrlMRBStart_01_01",10,"#HOST_AI","TEAM_MILITIA",false,"","MRB Timed Event is starting","CONTROL_MRB_TIMEDEVENT_START",""
"Host_AI_Control_MRB_Event_Start_02_01","diag_ap_aiNotify_ctrlMRBStart_02_01",10,"#HOST_AI","TEAM_MILITIA",false,"","MRB Timed Event is starting","CONTROL_MRB_TIMEDEVENT_START",""
"Host_AI_Control_MRB_Event_Start_03_01","diag_ap_aiNotify_ctrlMRBStart_03_01",10,"#HOST_AI","TEAM_MILITIA",false,"","MRB Timed Event is starting","CONTROL_MRB_TIMEDEVENT_START",""
"Host_AI_Control_MRB_Event_Start_04_01","diag_ap_aiNotify_ctrlMRBStart_04_01",10,"#HOST_AI","TEAM_MILITIA",false,"","MRB Timed Event is starting","CONTROL_MRB_TIMEDEVENT_START",""
"Host_AI_Control_MRB_Event_MRB_Secured_01_01","diag_ap_aiNotify_ctrlMRBEnd_01_01",10,"#HOST_AI","TEAM_MILITIA",false,"","MRB Secured ( picked up)","CONTROL_MRB_TIMEDEVENT_MRB_SECURED",""
"Host_AI_Control_MRB_Event_MRB_Secured_02_01","diag_ap_aiNotify_ctrlMRBEnd_02_01",10,"#HOST_AI","TEAM_MILITIA",false,"","MRB Secured ( picked up)","CONTROL_MRB_TIMEDEVENT_MRB_SECURED",""
"Host_AI_Control_MRB_Event_MRB_Secured_03_01","diag_ap_aiNotify_ctrlMRBEnd_03_01",10,"#HOST_AI","TEAM_MILITIA",false,"","MRB Secured ( picked up)","CONTROL_MRB_TIMEDEVENT_MRB_SECURED",""
"Host_AI_Control_MRB_Event_MRB_Secured_04_01","diag_ap_aiNotify_ctrlMRBEnd_04_01",10,"#HOST_AI","TEAM_MILITIA",false,"","MRB Secured ( picked up)","CONTROL_MRB_TIMEDEVENT_MRB_SECURED",""
"Host_AI_Control_MRB_Event_MRB_Deployed_01_01","diag_ap_aiNotify_ctrlMRBArriving_01_01",10,"#HOST_AI","TEAM_MILITIA",false,"","MRB Delivered","CONTROL_MRB_TIMEDEVENT_MRB_DEPLOYED",""
"Host_AI_Control_MRB_Event_MRB_Deployed_02_01","diag_ap_aiNotify_ctrlMRBArriving_02_01",10,"#HOST_AI","TEAM_MILITIA",false,"","MRB Delivered","CONTROL_MRB_TIMEDEVENT_MRB_DEPLOYED",""
"Host_AI_Control_MRB_Event_MRB_CalledIn_01_01","diag_ap_aiNotify_ctrlMRBArriving_03_01",10,"#HOST_AI","TEAM_MILITIA",false,"","MRB Being Delivered","CONTROL_MRB_TIMEDEVENT_MRB_CALLED_IN",""
"Host_AI_Control_MRB_Event_MRB_CalledIn_02_01","diag_ap_aiNotify_ctrlMRBArriving_04_01",10,"#HOST_AI","TEAM_MILITIA",false,"","MRB Being Delivered","CONTROL_MRB_TIMEDEVENT_MRB_CALLED_IN",""
"Host_AI_Control_MRB_Event_MRB_Expired_01_01","diag_ap_aiNotify_ctrlMRBExpired_01_01",10,"#HOST_AI","TEAM_MILITIA",false,"","MRB Spawn has expired","CONTROL_MRB_TIMEDEVENT_MRB_EXPIRED",""
"Host_AI_Control_MRB_Event_MRB_Expired_02_01","diag_ap_aiNotify_ctrlMRBExpired_02_01",10,"#HOST_AI","TEAM_MILITIA",false,"","MRB Spawn has expired","CONTROL_MRB_TIMEDEVENT_MRB_EXPIRED",""
"Host_AI_Control_MRB_Event_MRB_Expired_03_01","diag_ap_aiNotify_ctrlMRBExpired_03_01",10,"#HOST_AI","TEAM_MILITIA",false,"","MRB Spawn has expired","CONTROL_MRB_TIMEDEVENT_MRB_EXPIRED",""
"Host_AI_Control_MRB_Event_MRB_Expired_04_01","diag_ap_aiNotify_ctrlMRBExpired_04_01",10,"#HOST_AI","TEAM_MILITIA",false,"","MRB Spawn has expired","CONTROL_MRB_TIMEDEVENT_MRB_EXPIRED",""
"Host_AI_FreeDM_Team_Halfway_01_01","diag_ap_aiNotify_gungameTeamLeading_01_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention, a team has half the points needed to win","FREEDM_TEAM_HALFWAY",""
"Host_AI_FreeDM_Team_Halfway_02_01","diag_ap_aiNotify_gungameTeamLeading_02_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention, a team has half the points needed to win","FREEDM_TEAM_HALFWAY",""
"Host_AI_FreeDM_Team_Halfway_03_01","diag_ap_aiNotify_gungameTeamLeading_03_01",10,"#HOST_AI","TEAM_MILITIA",false,"","A team has reached half the ways necessary for victory","FREEDM_TEAM_HALFWAY",""
"Host_AI_FreeDM_Team_Halfway_04_01","diag_ap_aiNotify_gungameTeamLeading_04_01",10,"#HOST_AI","TEAM_MILITIA",false,"","A team has reached half the ways necessary for victory","FREEDM_TEAM_HALFWAY",""
"Host_AI_FreeDM_Team_Winning_01_01","diag_ap_ainotify_gungameteamwinning_01_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention, a team is nearing victory","FREEDM_TEAM_NEAR_WINNING",""
"Host_AI_FreeDM_Team_Winning_01_01","diag_ap_ainotify_gungameteamwinning_01_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention, a team is nearing victory","FREEDM_VO_OVERIDE_TEAM_NEAR_WINNING",""
"Host_AI_FreeDM_Team_Winning_02_01","diag_ap_ainotify_gungameteamwinning_02_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention, a team is nearing victory","FREEDM_TEAM_NEAR_WINNING",""
"Host_AI_FreeDM_Team_Winning_02_01","diag_ap_ainotify_gungameteamwinning_02_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention, a team is nearing victory","FREEDM_VO_OVERIDE_TEAM_NEAR_WINNING",""
"Host_AI_FreeDM_Team_Winning_03_01","diag_ap_ainotify_gungameteamwinning_03_01",10,"#HOST_AI","TEAM_MILITIA",false,"","A team is 5 points from victory","FREEDM_TEAM_NEAR_WINNING",""
"Host_AI_FreeDM_Round1_01_01","diag_ap_aiNotify_freedmRound01_01_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Round 1","FREEDM_ROUND_1",""
"Host_AI_FreeDM_Round1_02_01","diag_ap_aiNotify_freedmRound01_02_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Round 1","FREEDM_ROUND_1",""
"Host_AI_FreeDM_Round1_03_01","diag_ap_aiNotify_freedmRound01_03_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Round 1","FREEDM_ROUND_1",""
"Host_AI_FreeDM_Round1_04_01","diag_ap_aiNotify_freedmRound01_04_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Round 1","FREEDM_ROUND_1",""
"Host_AI_FreeDM_Round2_01_01","diag_ap_aiNotify_freedmRound02_01_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Round 2","FREEDM_ROUND_2",""
"Host_AI_FreeDM_Round2_02_01","diag_ap_aiNotify_freedmRound02_02_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Round 2","FREEDM_ROUND_2",""
"Host_AI_FreeDM_Round2_03_01","diag_ap_aiNotify_freedmRound02_03_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Round 2","FREEDM_ROUND_2",""
"Host_AI_FreeDM_Round2_04_01","diag_ap_aiNotify_freedmRound02_04_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Round 2","FREEDM_ROUND_2",""
"Host_AI_FreeDM_Round3_01_01","diag_ap_aiNotify_freedmRound03_01_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Round 3","FREEDM_ROUND_3",""
"Host_AI_FreeDM_Round3_02_01","diag_ap_aiNotify_freedmRound03_02_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Round 3","FREEDM_ROUND_3",""
"Host_AI_FreeDM_Round3_03_01","diag_ap_aiNotify_freedmRound03_03_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Round 3","FREEDM_ROUND_3",""
"Host_AI_FreeDM_Round3_04_01","diag_ap_aiNotify_freedmRound03_04_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Round 3","FREEDM_ROUND_3",""
"Host_AI_FreeDM_NextRound_01_01","diag_ap_aiNotify_freedmNextRound_01_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Next Round","FREEDM_NEXT_ROUND",""
"Host_AI_FreeDM_NextRound_02_01","diag_ap_aiNotify_freedmNextRound_02_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Next Round","FREEDM_NEXT_ROUND",""
"Host_AI_FreeDM_NextRound_03_01","diag_ap_aiNotify_freedmNextRound_03_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Next Round","FREEDM_NEXT_ROUND",""
"Host_AI_FreeDM_NextRound_04_01","diag_ap_aiNotify_freedmNextRound_04_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Next Round","FREEDM_NEXT_ROUND",""
"Host_AI_FreeDM_FinalRound_01_01","diag_ap_aiNotify_freedmFinalRound_01_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Final Round","FREEDM_FINAL_ROUND",""
"Host_AI_FreeDM_FinalRound_02_01","diag_ap_aiNotify_freedmFinalRound_02_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Final Round","FREEDM_FINAL_ROUND",""
"Host_AI_FreeDM_FinalRound_03_01","diag_ap_aiNotify_freedmFinalRound_03_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Final Round","FREEDM_FINAL_ROUND",""
"Host_AI_FreeDM_FinalRound_04_01","diag_ap_aiNotify_freedmFinalRound_04_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Final Round","FREEDM_FINAL_ROUND",""
"Host_AI_FreeDM_RoundComplete_01_01","diag_ap_aiNotify_freedmRoundComplete_01_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Round Complete","FREEDM_ROUND_COMPLETE",""
"Host_AI_FreeDM_RoundComplete_02_01","diag_ap_aiNotify_freedmRoundComplete_02_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Round Complete","FREEDM_ROUND_COMPLETE",""
"Host_AI_FreeDM_RoundComplete_03_01","diag_ap_aiNotify_freedmRoundComplete_03_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Round Complete","FREEDM_ROUND_COMPLETE",""
"Host_AI_FreeDM_RoundComplete_04_01","diag_ap_aiNotify_freedmRoundComplete_04_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Round Complete","FREEDM_ROUND_COMPLETE",""
"Host_AI_FreeDM_WolfLeading_01_01","diag_ap_aiNotify_freedmWolfLeading_01_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention Wolf Squad is Halfway to Victory","FREEDM_WOLF_HALFWAY",""
"Host_AI_FreeDM_WolfLeading_02_01","diag_ap_aiNotify_freedmWolfLeading_02_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention Wolf Squad is Halfway to Victory","FREEDM_WOLF_HALFWAY",""
"Host_AI_FreeDM_WolfLeading_03_01","diag_ap_aiNotify_freedmWolfLeading_03_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention Wolf Squad is Halfway to Victory","FREEDM_WOLF_HALFWAY",""
"Host_AI_FreeDM_WolfLeading_04_01","diag_ap_aiNotify_freedmWolfLeading_04_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention Wolf Squad is Halfway to Victory","FREEDM_WOLF_HALFWAY",""
"Host_AI_FreeDM_EagleLeading_01_01","diag_ap_aiNotify_freedmEagleLeading_01_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention Eagle Squad is Halfway to Victory","FREEDM_EAGLE_HALFWAY",""
"Host_AI_FreeDM_EagleLeading_02_01","diag_ap_aiNotify_freedmEagleLeading_02_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention Eagle Squad is Halfway to Victory","FREEDM_EAGLE_HALFWAY",""
"Host_AI_FreeDM_EagleLeading_03_01","diag_ap_aiNotify_freedmEagleLeading_03_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention Eagle Squad is Halfway to Victory","FREEDM_EAGLE_HALFWAY",""
"Host_AI_FreeDM_EagleLeading_04_01","diag_ap_aiNotify_freedmEagleLeading_04_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention Eagle Squad is Halfway to Victory","FREEDM_EAGLE_HALFWAY",""
"Host_AI_FreeDM_BearLeading_01_01","diag_ap_aiNotify_freedmBearLeading_01_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention Bear Squad is Halfway to Victory","FREEDM_BEAR_HALFWAY",""
"Host_AI_FreeDM_BearLeading_02_01","diag_ap_aiNotify_freedmBearLeading_02_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention Bear Squad is Halfway to Victory","FREEDM_BEAR_HALFWAY",""
"Host_AI_FreeDM_BearLeading_03_01","diag_ap_aiNotify_freedmBearLeading_03_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention Bear Squad is Halfway to Victory","FREEDM_BEAR_HALFWAY",""
"Host_AI_FreeDM_BearLeading_04_01","diag_ap_aiNotify_freedmBearLeading_04_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention Bear Squad is Halfway to Victory","FREEDM_BEAR_HALFWAY",""
"Host_AI_FreeDM_TigerLeading_01_01","diag_ap_aiNotify_freedmTigerLeading_01_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention Tiger Squad is Halfway to Victory","FREEDM_TIGER_HALFWAY",""
"Host_AI_FreeDM_TigerLeading_02_01","diag_ap_aiNotify_freedmTigerLeading_02_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention Tiger Squad is Halfway to Victory","FREEDM_TIGER_HALFWAY",""
"Host_AI_FreeDM_TigerLeading_03_01","diag_ap_aiNotify_freedmTigerLeading_03_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention Tiger Squad is Halfway to Victory","FREEDM_TIGER_HALFWAY",""
"Host_AI_FreeDM_TigerLeading_04_01","diag_ap_aiNotify_freedmTigerLeading_04_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention Tiger Squad is Halfway to Victory","FREEDM_TIGER_HALFWAY",""
"Host_AI_FreeDM_NessieLeading_01_01","diag_ap_aiNotify_freedmNessieLeading_01_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention Nessie Squad is Halfway to Victory","FREEDM_NESSIE_HALFWAY",""
"Host_AI_FreeDM_NessieLeading_02_01","diag_ap_aiNotify_freedmNessieLeading_02_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention Nessie Squad is Halfway to Victory","FREEDM_NESSIE_HALFWAY",""
"Host_AI_FreeDM_NessieLeading_03_01","diag_ap_aiNotify_freedmNessieLeading_03_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention Nessie Squad is Halfway to Victory","FREEDM_NESSIE_HALFWAY",""
"Host_AI_FreeDM_NessieLeading_04_01","diag_ap_aiNotify_freedmNessieLeading_04_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention Nessie Squad is Halfway to Victory","FREEDM_NESSIE_HALFWAY",""
"Host_AI_FreeDM_WolfWinning_01_01","diag_ap_aiNotify_freedmWolfWinning_01_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention Wolf Squad is nearing Victory","FREEDM_WOLF_WINNING",""
"Host_AI_FreeDM_WolfWinning_02_01","diag_ap_aiNotify_freedmWolfWinning_02_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention Wolf Squad is nearing Victory","FREEDM_WOLF_WINNING",""
"Host_AI_FreeDM_WolfWinning_03_01","diag_ap_aiNotify_freedmWolfWinning_03_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention Wolf Squad is nearing Victory","FREEDM_WOLF_WINNING",""
"Host_AI_FreeDM_WolfWinning_04_01","diag_ap_aiNotify_freedmWolfWinning_04_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention Wolf Squad is nearing Victory","FREEDM_WOLF_WINNING",""
"Host_AI_FreeDM_EagleWinning_01_01","diag_ap_aiNotify_freedmEagleWinning_01_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention Eagle Squad is nearing Victory","FREEDM_EAGLE_WINNING",""
"Host_AI_FreeDM_EagleWinning_02_01","diag_ap_aiNotify_freedmEagleWinning_02_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention Eagle Squad is nearing Victory","FREEDM_EAGLE_WINNING",""
"Host_AI_FreeDM_EagleWinning_03_01","diag_ap_aiNotify_freedmEagleWinning_03_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention Eagle Squad is nearing Victory","FREEDM_EAGLE_WINNING",""
"Host_AI_FreeDM_EagleWinning_04_01","diag_ap_aiNotify_freedmEagleWinning_04_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention Eagle Squad is nearing Victory","FREEDM_EAGLE_WINNING",""
"Host_AI_FreeDM_BearWinning_01_01","diag_ap_aiNotify_freedmBearWinning_01_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention Bear Squad is nearing Victory","FREEDM_BEAR_WINNING",""
"Host_AI_FreeDM_BearWinning_02_01","diag_ap_aiNotify_freedmBearWinning_02_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention Bear Squad is nearing Victory","FREEDM_BEAR_WINNING",""
"Host_AI_FreeDM_BearWinning_03_01","diag_ap_aiNotify_freedmBearWinning_03_01",10,"#HOST_AI","TEAM_MILITIA",false,"","Attention Bear Squad is nearing Victory","FREEDM_BEAR_WINNING",""
